Flux
282.87
274.47
285.89
318.21
355.85
372.16
372.16
376.79
327.81
339.96
358.59
-63.44
-63.44
-105.2
-107.56
-36.47
-36.61
-4.85
-95.13
-37.1
-66.37
-51.11
-22.63
19.32
11.26
25.88
48.14
37.7
102.58
132.3
87.21
102.3
22.12
100.21
110.78
139.74
173.47
194.2
169.06
78.6
187.54
169.88
183.99
265.81
286.14
288.63
304.85
238.54
263.62
365.38
309.25
274.49
254.26
341.46
276.36
318.14
285.17
310.19
265.26
251.82
315.33
201.35
256.58
235.92
244.81
244.2
184.1
136.3
159.09
142
76.62
118.63
4.67
-74.47
-3.48
-39.08
-72.28
-91.53
-39.76
-129.87
-111.97
-78.43
-82.26
-53.97
-53.97
-74.54
-11.68
-26.82
-36.91
-69.74
-19.53
-85.83
-45.12
-29.33
-27.74
-76.19
-55.44
-31.49
-69.43
-4.17
44.1
42.16
-27.11
37.15
80.19
20.9
-27.03
-59.71
-59.71
-59.71
-165.32
-83.01
-123.54
-95.76
-69.09
-90.46
-71.04
-10.22
-79.4
-74.46
-77.86
-62.26
-32.25
-63.05
-39.8
-36.3
-75.71
-53.22
-72.49
-47.3
18.92
-41.7
-61.76
-77.98
-56.25
-81.85
14.19
-52.88
-111.4
-34.35
-58.07
-47.04
-129.94
-126.76
-148.51
-114.49
-124.41
-147.79
-145.46
-167.4
-101.56
-111.98
-100.08
-127.33
-103.87
-117.53
-112.8
-134.83
-110.1
-144.54
-131.4
-164.62
-179.18
-124.3
-85.97
-129.75
-143.68
-157.46
-162.85
-163.69
-218.38
-152.54
-175.58
-126.01
-141.75
-162.72
-166.38
-145.65
-167.54
-152.71
-178.12
-137.88
-170.29
-159.1
-143.07
-118.54
-152.82
-78.7
-81.81
-117.54
-48.47
-78.88
-70.14
-45.64
-8.83
-101.05
22.34
7.25
-58.63
-29.74
-30.47
-48.68
16.78
-27.28
-27.28
-27.28
-64.61
-45.46
-76.08
-100.07
-113.57
-76.19
-108.13
-87.87
-122.17
-81.02
-47.58
-61.45
-99.06
-124.56
-72.18
-167.01
-91.62
-73.19
-41.28
-100.66
-159.32
-146.08
-180.29
-191.17
-191.17
-191.17
-191.17
-189.44
-182.13
-185.82
-201.75
-194.72
-169.49
-173.49
-169.49
-212.89
-156.98
-227.35
-204.63
-204.71
-205.77
-269.91
-178.99
-165.45
-152.63
-194.87
-127.54
-135.08
-67.94
-122.24
-77.72
-64.99
-42.95
-33.26
35.47
70.88
123.91
100.85
71.6
34.79
112.4
68.5
199.59
193.11
234.97
225.79
252.04
274.42
281.4
-81.96
-81.96
-5.92
-47.65
-37.9
4.85
74.46
132.82
127.29
113.62
129.44
17.44
-35.08
-25.37
-96.09
-160.3
-163.72
-175.23
-153.79
-164.71
-214.12
-205.19
-155.26
-143.28
-7.76
-7.76
-7.76
18.56
51.47
47.18
73.88
11.37
-18.49
-41.29
-50.53
-48.17
-25.17
-90.05
-55.51
-133.46
-110.27
-146.77
-173.57
-200.35
-187.9
-185.02
-194.75
-253.76
-212.6
-225.25
-90
-154.25
-137.77
-71.82
-75.86
-61.1
-79.87
-74.5
-4.92
-46.42
-10.37
23.16
-5.27
69.05
105.85
189.62
179.23
215.71
210.5
251.29
295.02
320.34
-38.83
-38.83
-82.81
-108.61
-115.4
-171.03
-121.5
-237.13
-197.03
-173.66
-173.61
-198.24
-248.83
-202.38
-217.35
-187.65
-190.19
-166.94
-106.27
-124.18
-81.57
-103.97
-95.66
-110.82
-16.16
7.8
0.03
29.64
39.03
91.24
45.05
103.53
151.17
202.58
172.51
229.72
26.79
26.79
-12.19
-63.94
-128.63
-187.43
-260.72
-268.05
-305.48
-239.32
-236.24
-140.03
-144.81
-144.81
-177.65
-110.9
-89.36
-122.91
-14.32
-26.74
0.44
3.29
30.93
27.45
-10.92
-7.24
-27.36
-100.4
-83.45
-133.61
-96.44
-99.44
-128.74
-168.58
-269.65
-217.08
-235.26
-131.29
-198.63
-140.62
-141.25
-105.58
-84.44
-61.49
-21.66
-29.39
45.66
17.94
53.09
97.95
96.49
113.7
118.8
162.47
187.9
197.21
300.29
196.33
325.63
305.51
51.88
51.88
-50.86
-33.77
-65.1
-123.39
-110.54
-198.6
-117.7
-118.38
-134.9
-107.64
-164.15
-90.07
-28.69
62.91
7.64
-204.29
-624.71
-44.78
-50
30.26
180.96
181.06
156.69
232.35
227.71
182.13
285
261.01
281.51
303.4
302.83
330.7
393.98
492.24
-112.8
-112.8
-141.65
-189.65
-151.38
-127.51
-67.44
-41.49
43.13
44.57
91.31
100.26
-8.77
-8.77
-8.77
-31.58
-25.55
-154.02
-61.36
-149.81
-171.39
-208.47
-144.26
-63.87
59.07
189.88
341.81
218.45
139.66
142.91
165.38
138.93
142.12
133.72
177.64
181.28
-21.99
-21.99
-47.8
-22.98
-14.55
-92.67
-133.69
-81.09
-140.25
-47.01
-66.27
-76.17
-13.91
4.36
-7.44
23.06
-18.65
53.92
66.48
-4.04
89.85
84.53
123.1
111.89
-11.19
-11.19
30.65
-29.64
-23.86
-99.61
-74.37
-157.4
-105.08
-42.64
-35.38
11.6
15.93
73.85
49.15
131.49
130.47
196.5
257.23
314.52
330.29
309.12
292.95
-1053.97
-47.82
-47.82
-50.01
-130.78
3.71
-99.72
-39.74
48.23
60.41
79.66
87.28
62.21
85.37
127.66
103.56
192.42
197.92
227.76
181.28
243.54
300.06
244.02
247.06
222.18
88.56
88.56
88.56
136.6
90.13
93.55
104.06
132.48
173.79
169.87
203
193.51
-63.42
-63.42
-63.44
40.51
54.13
-15.29
81.73
69.73
123.79
124.14
150.34
124.72
75.89
178.27
189.31
211
323.64
262.7
299.76
271.56
285.08
305.87
287.28
229.37
-70.24
-70.24
-37.36
71.31
35.98
33.78
12.08
-9.05
119.87
77.25
90.92
95.19
101.75
162.93
87.88
127.04
75.52
172.39
157.38
160.47
178.12
195.17
258.63
264.54
110.78
110.78
63.5
100.6
78.2
93.12
134.28
54.88
7.4
-25.72
40.93
55.75
-20.71
58.79
49.58
50.32
140.72
111.26
37.88
158.04
248.03
183.18
194.74
242.65
112.24
112.24
94.5
116.49
70.1
88.67
136.1
76.43
30.61
49.46
55.96
50.4
72.01
72.01
134.26
73.72
133.88
130.13
146.03
97.7
88.54
73.15
83.66
81.03
86.66
91.96
74.86
20.46
20.6
64.74
9.26
85.28
113.64
74.55
127.99
100.02
143.83
98.37
190.08
194.5
187.3
207.64
265.57
291.6
327.97
302.97
309.44
278.15
126.75
126.75
36.31
102.65
99.13
-3.53
68.18
86.33
167.35
185.99
111.88
105.81
126.51
173.86
251.82
306.93
294.98
319.22
251.19
244.08
221.49
235.5
254.48
327.41
179.66
179.66
153.76
173.79
188.3
199.36
252.75
248.84
187.13
230.98
226.29
206.46
73.18
73.18
107.19
163.06
122.99
170.11
99.85
194.51
235.66
243.27
238.34
282.7
172.73
172.73
171.9
90.12
108.02
48.49
135.88
177.11
114.92
146.49
130.24
48.87
129.58
129.58
110.79
141.28
180.19
128.69
95.48
169.32
227.29
211.84
161.98
187.55
132.27
132.27
119.8
132.82
181.77
120.28
121.49
172.46
237.29
236.81
208.93
177.95
131.96
131.96
147.28
132.04
138.21
74.02
187.38
213.25
245.19
195.91
194.06
232.09
132.06
132.06
77.39
121.04
98.33
185.75
127.67
162.42
285.19
181.18
260.06
192.19
90.56
90.56
91.65
103.27
67.21
105.59
56.08
70.35
95.45
98.59
104.09
155.27
112.56
112.56
-14.7
63.71
93.89
116.34
114.29
105.49
117.65
75.34
215.53
220.2
88.79
88.79
21.07
44.86
20.37
81.89
72.08
85.79
141.52
117.89
93.41
190.49
83.19
83.19
66.4
32.65
97.12
74.09
12.7
29.65
41.27
0.28
73.09
105.47
98.96
98.96
122.26
71.45
92.85
62.47
76.01
145.78
103.82
121.12
128.03
74.49
49.38
49.38
86.63
26.84
63.62
95.68
40.93
57.57
95.37
89.95
194.47
130.32
73.38
73.38
65.95
87.65
45.41
-7.26
80.5
97.01
66.69
59.11
153.53
140.43
63.24
63.24
76.52
-7.78
123.15
84.51
49.98
-26.54
80.57
41.67
105.71
102.28
6.51
2.17
92.42
84.65
112.45
92.26
142.74
51.76
-18.36
-21.32
50.78
56.72
52.83
52.83
2.17
4.62
43.97
53.87
99.6
48.07
72.63
75.69
14.05
-55.13
7.75
7.75
57.8
8.41
47.13
16.24
2.85
41.27
20.21
57.05
112.03
60.89
-11.5
-11.5
-125.71
11.73
-3.29
25.01
-8.33
-6.85
-78.09
-17.49
-99.33
-27.4
-37.87
-37.87
-2.74
-19.93
-10.41
-53.67
-10.57
61.94
-13.3
9.58
-21.31
23.91
-41.01
12.11
-15.73
-8.97
-26.47
-17.29
-67.1
-37.13
-11.37
-154.72
-76.5
-115.69
-23.33
-23.33
25.03
-65.67
-67.85
-36.41
-113.68
-59.64
-47.88
-22.12
-54.15
-105.69
-46.76
-46.76
-13.95
-23.66
-33.99
-58.15
-75.79
-29.32
-83.73
-47.61
-26.43
-99.72
-113
-78.45
-43.72
-20.19
-80.11
-64.81
-127.51
30.01
-93.44
-101.41
-144.22
-104.63
-68.4
-68.4
17.87
-45.36
-38.08
-80.4
-140.33
-122.06
-76.67
-77.31
-146.69
-174.22
-52.82
-53.46
-122.83
-90.95
-97.69
-131.93
-161.73
-134.21
-152.85
-242.39
-242.35
-242.38
-124.41
-124.41
-56.59
-97.33
-133.82
-178.17
-119.34
-99.37
-125.81
-171.14
-69.58
-136.85
-112.88
-112.88
-162.26
-167.41
-79.43
-154.86
-146.77
-137
-127.75
-138.85
-136.6
-161.26
-172.64
-172.64
-156.84
-15.95
-31.96
-71.2
-51.9
-118.25
-60.37
-61.96
-55.44
-25.25
-138.9
-140.85
-116.89
-75.48
-107.82
-106.3
-97.55
-137.34
-142.15
-213.53
-211.42
-165.05
-141.29
-141.29
-68.53
-92.1
-94.87
-146.92
-91.84
-112.3
-142.53
-130.98
-100.49
-135.48
-63.89
-63.89
-137.93
-111.99
-74.5
-134.76
-169.92
-81.06
-168.4
-198.26
-169.91
-155.83
-130.29
-244.29
-141.14
-145.46
-172.11
-235.26
-185.95
-210.22
-314.27
-325.43
-225.08
-269.22
-217.22
-217.22
-119.1
-198.59
-246.37
-180.63
-239.79
-152.78
-271.99
-214.84
-330.74
-462.53
-119.13
-119.13
-123.41
-55.9
-193.44
-114.36
-137.63
-135.07
-173.76
-120.36
-125.5
-221.31
-144.86
-144.86
-144.86
-157.76
-195.7
-210.49
-147.05
-158.12
-162.21
-106.2
-121.22
-88.29
-159.21
-184.73
-120.67
-129.65
-162.99
-140.02
-172.92
-198.09
-106.86
-129.39
-210.53
-202.79
-182.99
-207.85
-215.21
-185.91
-175.57
-222.98
-207.93
-287.78
-250.26
-285.86
-331.61
-354
-113.4
-113.4
-213.08
-201.62
-185.17
-250.33
-192.24
-196
-339.71
-271.33
-292.73
-231.47
-145.14
-145.14
-154.82
-183.41
-113.82
-253.33
-196.36
-196.6
-254.08
-195.11
-221.67
-296.32
-160.85
-160.85
-116.71
-171.27
-63.99
-147.78
-68.08
-97.93
-152.31
-65.97
-19.4
-73.3
-140.58
-68.17
-190.5
-206.1
-207.88
-200.44
-272.68
-274.13
-295.31
-286.77
-404.46
-293.85
-113.39
-113.39
9.72
-96.96
-214.29
-584.1
-246.13
-104.25
-142.67
-74.18
-148.07
-167.99
-185.21
-185.21
-94.41
-192
-174.47
-180.66
-205.21
-217.15
-275.93
-273.07
-240.76
-274.99
-19.64
-19.64
-54.47
-69.4
-29.67
-81.54
-37.57
-172.23
-147.67
-151.51
-194.26
-260.29
-129.36
-129.36
-66.92
-104.44
-144.24
-123.74
-33.51
-82.47
-101.03
-27.08
-56.54
-8.19
-14.57
-5.39
-55.87
9.2
8.96
-37.78
-70.66
-45.86
-90.55
-144.51
-82.16
-189.77
-149.33
-140.13
-88.44
-102.24
-196.75
-257.2
-303.02
-302.52
-271.71
-291.67
-288.18
-352.69
-134.1
-134.1
-124.75
-97.63
-95.62
-73.16
-9.65
-20.59
0.94
-20.3
-72.98
-32.64
-24.94
-25.38
-35.8
7.42
-50.18
-20.65
-4.83
-64.23
-93.51
-152.82
-196.08
-213.77
-178.58
-178.58
-244.66
-213.71
-154.66
-123.28
-133.36
-79.59
-84.34
-61.62
-110.08
-32.81
-78.95
-78.95
47.19
-98.16
41.08
25.63
-18.04
48.71
-34.49
9.33
23.13
12.01
88.48
62.87
65.3
73.11
120.95
23.78
40.01
18.33
76.7
-6.29
-98.52
-46.12
-64.69
-19.59
-43.18
-2.36
-9.75
-4.99
40.2
-51.22
-24.76
-58.4
-77.19
-106.34
52.73
52.73
91.35
144.5
90.56
88.46
95.76
-30.56
38.94
60.72
-65.45
-97.11
-131.69
-131.69
-48.32
-15.92
54.9
24.48
84.65
140.34
97.29
131.13
157.28
69.16
114.55
92.38
81.16
77.38
43.45
92.41
65.21
84.56
58.83
33.99
67.18
-18.07
47.88
-10.51
-57.56
5.62
-122.1
-75.46
-107.12
-56.25
-67.99
102.17
-7.91
-5.85
-22.39
27.5
-5.53
14.53
-2.15
-17.08
-33.59
-19.51
-24.38
44.45
27.93
28.94
137.1
137.1
169.81
204.11
150.91
178.79
147.42
191.76
124.1
215.67
96.13
159.97
163.4
86.39
70.88
73.59
65.58
36.48
79.42
-36.54
-20.93
8.21
63.69
-63.69
11.68
11.68
42.48
48.58
11.45
32.7
61.4
37.49
49.12
93.49
184.01
157.66
195.92
206.29
281.41
222.31
270.85
420.77
239.77
251.78
212.81
183.6
194.06
165.87
243.57
184
124.32
132.87
127.59
111.33
41.44
155.23
113.21
60.29
36.18
0.01
-14.17
25.72
-94.68
-151.8
-85.61
-143.83
-184.54
-195.02
-170.74
-250.12
-289.52
-401.5
19.06
19.06
126.61
141.05
174.21
229.54
198.51
298.54
321.28
263.78
214.19
221.57
220.34
146.55
189.81
126.79
123.78
88.3
17.04
67.94
-34.54
23.46
15.17
-53.32
71.22
71.22
70.39
2.62
-21.88
-36.67
-102.89
-90.33
-9.66
-89.48
-57.82
-56.08
264.34
264.34
226.74
252.91
182.79
107.97
120.38
167.69
49.83
48.48
-13.46
-72.46
229.62
229.62
180.96
204.68
303.4
222.59
308.42
335.96
328.45
269.89
316.99
204.15
273.63
282.83
253.28
262.33
220.03
229.51
258.2
198.4
231.11
144.36
82.44
147.38
154.58
154.58
233.61
230.42
234.58
268.48
310.8
331.5
295.41
364.2
321.14
277.88
362.65
327.23
323.24
315.9
273.21
260.64
287.13
182.44
175.82
159.07
136.67
190.54
147.86
94.39
127.86
108.99
54.93
42.25
70.57
5.14
-33.35
-10.35
59.65
-85.59
94.62
94.62
79.95
64.96
21.17
75.34
36.95
-4.87
18.73
4.21
83.28
59.68
216.28
216.28
222
123.43
136.64
79.83
104.37
45.23
110.02
49.82
-30.9
-92.24
201.2
201.2
230.83
238.77
317.86
297.1
302.37
249.04
212.75
288.07
324.11
280.3
303.61
271.72
248.73
309.21
347.12
329.47
263.87
338.03
254.59
240.96
270.7
287.53
303.4
243.26
253.28
247.74
224.56
193.81
130.93
123.74
171.4
208.02
126.93
73.42
117.73
133.81
111.71
72.92
38.53
104.15
39.03
15.52
78.49
35.45
32.11
52.23
-14.18
-85.29
-7.7
-65.85
-25.76
-60.06
-127.09
-95.25
-81.47
-131.28
-148.03
-88.04
84.7
84.7
12.61
5.78
19.88
-13.37
-22.22
-37.13
-37.17
-71.79
22.65
-75.68
44.82
-84.1
-62.54
-31.85
-49.28
0.28
-89.11
-21.17
-82.78
-99.26
-55.99
-8.39
-33.3
-33.3
6.99
-53.8
11.79
77.94
-16.01
97.65
71.34
105.83
35.04
39.69
21.17
-15.37
97.71
70.24
89.96
24.02
76.24
60.36
123.56
130.02
90.72
69.94
138.2
122.02
36.17
106.1
109.64
122.15
161.86
81.08
114.05
134.72
132.47
49.14
66.53
43.79
103.53
94.35
103.13
113.62
113.56
74.56
40.69
120.54
116.46
123.15
103.75
98.08
126.93
55.86
152.34
139.81
72.73
12.26
63.59
50.25
59.89
43.96
157
125.02
118.17
151.16
114.21
64.7
70.62
75.54
134.03
208.85
85.39
130.51
126.74
105.21
165.63
130.42
99.43
110.27
49.5
73.67
30.79
28.71
-20.29
3.13
-7.75
9.99
-31.63
-83.04
-17.6
-119.38
-120.53
-152.69
-132.59
-186.79
-168.68
-86.9
-32.05
-32.05
-32.05
26.64
44.87
96.15
78.17
71.32
84.62
161.08
95.71
124.47
132.53
127.65
143.59
110.23
139.09
139.16
153.87
148.26
162.98
172.92
155.26
117.84
6.35
30.7
-39.39
-87.37
-174.04
-152.29
-201.06
-294.98
-329.54
-261.95
-250.7
-213.84
-183.14
-188.35
-166.75
-197.9
-136.61
-235.36
-185.87
-221.87
-222.13
-188.24
-174.4
-141.97
-109
-104.82
-119.49
-55.96
-142.64
-120.71
-110.84
-40.27
-66
-4.82
-115.05
-47.62
-7.86
37.52
18.31
-27.7
-52.27
-5.9
-63.7
-151.53
-221.49
-158.75
-268.76
-313.71
84.65
84.65
74.48
114.92
156.21
105.94
86.85
73.67
51.81
-46.85
-77.53
-147.29
-163.87
-232.87
-256.61
-188.97
-126.65
-81.01
-81.19
-25.2
69.89
-50.72
-23.14
-43.1
18.76
18.76
-49.9
-82.82
-189.49
-200.12
-157.04
-251.76
-198.92
-231.69
-182.54
-255.21
-142.59
-96.47
-54.42
-115.02
-34.42
-43.81
90.67
55.87
53.15
51.8
-60.23
-136.79
38.38
38.38
39.41
-27.31
-178.4
-184.65
-164.08
-146.95
-206.06
-164.15
-92.99
12.95
133.3
11.07
118.68
76.44
-13.29
-74.69
-120.01
-242.94
-278.81
-329.17
-347.23
-313.67
144.41
144.41
216.86
248.23
134.53
91.47
-55.24
-161.53
-210.82
-128.38
-84.46
-36.77
14.24
109.9
69.88
-15.73
-27.82
-160.54
-244.45
-221.54
-303.85
-328.16
-335.06
-299
-146.53
-146.53
-97.13
-39.47
42.13
88.74
160.28
-10.95
-153.03
-212.73
-291.13
-341.53
196.13
196.13
236.56
107.22
-75.54
-152.15
-142.04
-48.16
-19.31
40.65
-12.08
-68.54
-143.76
-143.76
-71
-11.02
51.55
69.12
68.43
55.74
6.62
17.35
-105.08
-212.54
-64.55
-64.55
72.69
93.6
105.35
12.69
-63.24
-226.34
-128.52
-251.96
-275.03
-298.51
-181.99
-181.99
-120.99
-133.49
-68.7
-44.15
50.21
89.06
80.48
-24.68
-78.74
-169.1
173.9
173.9
21.47
-18.55
-78.01
-140.11
-90.95
-43.97
49.77
79.47
75.92
113.76
238.19
238.19
250.17
263.9
167.44
77.35
-184.08
-126.33
-163.17
-480.88
25.96
93.64
178.91
34.42
-51.53
-90.18
-196.53
-240.82
-228.04
-307.85
-239.54
-116.65
-139.66
-287.37
59.87
59.87
59.2
-66.2
-135.19
-156.26
-210.54
-193.75
-231.06
-122.06
-127.85
-64.54
-140.56
-140.56
-118.08
6.29
111.04
178.9
144.55
-15.04
-73.46
-190.48
-209.84
-213.49
241.83
241.83
241.83
271.56
301.18
217
130.42
-3.32
-46.74
-162.4
-58.52
-76.25
-74.31
14.75
53.1
129.4
141.56
108.32
90.04
-36.21
-95.64
-176.41
-173.74
-193.25
47.52
47.52
150.71
204.83
66.35
50.25
-0.01
-55.23
-164.65
-169.83
-180.02
-231.86
9.89
9.89
103.91
125.7
159.1
115.64
-42.02
-135.46
-103.87
-171.97
-183.95
-123.01
104.18
104.18
126.17
36.9
-61.57
-129.34
-130.65
-234.95
-115.11
-93.15
-19.52
-5.83
152.09
152.09
127.04
46.54
-69.36
-184.92
-221.82
-156.44
-91.94
-24.42
3.27
-146.12
188.31
188.31
204.47
168.74
-45.69
-84.32
-110.1
-95.63
-58.56
-24.05
21.33
-137.03
184.51
184.51
204.33
45.61
-24.27
-65.54
-49.35
-35.84
-3.89
68.15
-59.3
198
198
198
127.46
119.41
71.54
-15.86
-24.91
-71.08
-146.65
-75.35
-45.67
19.57
163.1
163.1
109.93
2.79
116.46
51.22
-27.11
-7.2
-82.28
-67.53
-126.62
-65.97
-10.97
-10.97
-10.97
-10.97
-10.97
-10.97
-6.1
-26.19
-50.56
-6.5
37.56
-7.3
-127.04
-127.04
-111.49
-86.27
22.22
112.58
120.54
156.17
262.65
216.37
92.69
30.28
284.99
284.99
155.03
58.28
-94.43
-105.63
-94.37
9.01
193.35
266.24
224.34
100.53
378.76
378.76
336.78
235.23
116.01
-1.39
-89.52
-81.74
16.76
119.81
248.52
164.4
380.99
380.99
447.62
399.64
218.15
54.06
-69.35
-17.5
-53.3
138.54
255.73
280.67
364.4
364.4
217.46
5.99
-109.8
-150.88
-45.92
108.96
233.32
221.02
139.04
30.26
-30.01
-30.01
-30.01
-76.71
71.02
176.31
216.23
287.3
261.97
210.58
147.91
50.5
413.32
413.32
386.26
349.3
246.54
77.14
-35.72
-103.71
174.06
-3.59
84.04
232.49
264.18
311.12
283.01
169.83
128.84
88.8
57.82
12.92
38.17
102.64
133.79
295
-67.01
-67.01
-13.06
28.73
102.28
214.76
289.62
230.75
208.38
95.19
73.91
54.62
337.01
337.01
150.11
-35.67
-99.63
-12.38
96.19
206.92
225.22
238.99
198.22
69.16
178.45
178.45
168.73
63.84
15.5
37.97
46.08
104.71
197.35
308.44
350.49
466.54
30.2
30.2
-68.37
-17.53
196.5
324.99
339.58
205.06
156.54
19.71
41.6
109.01
469.29
469.29
448.99
393.03
11.91
-42.03
-68.64
184.92
250.4
318.07
84.54
-15.57
99.17
99.17
5.39
-97.53
-185.97
-165.18
-119.37
52.66
202.25
129.45
211.12
229.35
468.42
468.42
433.89
329.23
148.99
64.37
-97.74
-69.03
-110.18
30.72
189.74
304.53
203.64
203.64
324.91
376.65
411.01
469.25
403.13
312.4
141.16
1.51
-88.46
-140.39
-151.15
54.66
197.53
275.33
249.69
220.7
122.63
4.01
-24.26
42.19
107.67
244.71
253.22
253.22
247.21
248.03
39.31
-31.82
-8.08
43.01
107.83
286.79
367.99
504.46
218.18
218.18
216.69
91.44
-20.26
-22.41
-3.83
84.6
191.93
275.88
348.28
158.71
79.88
79.88
184.65
172.27
197.91
76.26
13.54
4.06
91.75
221.19
354.21
332.81
-201.63
-201.63
-103.4
141.92
210.37
109.48
-4.73
-31.24
25.3
143.96
277.85
-91.41
-91.41
-91.41
-91.41
-25.89
136.31
121.06
209.01
132.49
69.38
-54.54
-57.61
-60.18
-189.69
-189.69
-125.79
-136.88
-78.35
-15.94
113.82
162.98
97.37
-26.81
-51.36
-17.92
-190.91
-190.91
-79.96
103.37
140.93
102.15
105.79
-1.76
-79.04
-36.02
19.16
151.79
-170.47
-170.47
-101.25
6.33
129.97
99.37
-44.08
-110.22
-29.05
-51.38
45.39
220.33
-53.75
-53.75
44.13
60.92
8.87
-634.83
-515.83
-146.94
-82.12
59.19
176.59
-302.35
-302.35
-302.35
-255.13
-119.01
-31.67
125.42
101.04
-27.47
-165.23
-125.25
-89.72
-28.34
-90.35
-90.35
-294.48
-290.6
-205.05
-91.29
94.71
60.04
-28.94
-108.22
-99.15
6.72
222.41
222.41
279.89
176.94
23.31
-215.89
-243.19
-56.82
-168.83
31.92
63.13
9.82
-225.11
-225.11
-118.93
40.1
51.92
50.39
44.1
-75.58
-90.63
-189.28
-130.21
-110.79
212.39
212.39
105.06
-85.68
-164.6
-307.79
-301.1
-302.29
-177.89
21
46.99
91.99
220.21
220.21
50.16
-69.92
-266.42
-288.26
-227.72
-171.1
19.99
-29.47
22.99
27.04
229.17
229.17
241.91
182.29
-57.22
-188.36
-339.04
-374.22
-330.36
-159.54
10.56
68.12
112.79
112.79
-94.26
-271.88
-394.68
-293.58
-151.32
-59.97
18.28
-12.61
-77.77
-145.17
-44.75
-44.75
-44.75
6.28
-9.44
-96.06
-222.16
-159.95
-77.24
-51.58
148.32
-293.93
-293.93
-293.93
-145.83
-61.51
3.59
-15.52
-115.35
-157.85
-163.06
-110.66
7.2
160.17
-110.94
-110.94
28.82
61.96
-33.46
-142.4
-132.88
-88.96
-50.4
121.46
216.71
-308.71
-308.71
-308.71
-145.99
-76.9
-143.2
-37.85
72.62
-5.16
-2.96
-109.03
-133.89
-206.61
-294.22
-294.22
-158.67
-24.88
34.54
-3.12
6.94
-61.77
-154.3
-131.96
-215.79
-135.81
-236.35
-236.35
-384.73
-402.54
-330.19
-267.95
-98.13
-65.67
17.34
-5.39
-16.59
-86.08
-433.52
-433.52
-322.49
-300.58
-239.42
-107.92
17.21
52.1
-45.05
-52.76
-108.24
-165.42
78.24
78.24
-64.71
-138.62
-303.9
-343.36
-414.52
