0.01 1.  
0.02     1.000005
0.03000005 1.00001495
0.0400002  1.00002982
0.0500005  1.00004949
0.06000099 1.00007386
0.07000173 1.00010276
0.08000276 1.00013601
0.09000412 1.0001734 
0.10000585 1.00021469
0.110008   1.00025959
0.1200106  1.00030781
0.13001367 1.00035901
0.14001726 1.00041282
0.15002139 1.00046884
0.16002608 1.00052665
0.17003135 1.0005858 
0.18003721 1.00064579
0.19004366 1.0007061 
0.20005072 1.0007662 
0.21005839 1.00082551
0.22006664 1.00088341
0.23007548 1.00093928
0.24008487 1.00099245
0.25009479 1.00104223
0.26010521 1.00108789
0.27011609 1.00112868
0.28012738 1.00116383
0.29013902 1.00119251
0.30015094 1.00121391
0.31016308 1.00122714
0.32017535 1.00123132
0.33018767 1.00122552
0.34019992 1.0012088 
0.35021201 1.00118019
0.36022381 1.00113867
0.3702352  1.00108322
0.38024603 1.00101278
0.39025616 1.00092628
0.40026542 1.0008226 
0.41027365 1.00070061
0.42028065 1.00055916
0.43028625 1.00039706
0.44029022 1.00021311
0.45029235 1.00000607
0.46029241 0.99977469
0.47029016 0.99951769
0.48028533 0.99923378
0.49027767 0.99892163
0.50026689 0.9985799 
0.51025269 0.99820723
0.52023476 0.99780223
0.53021278 0.9973635 
0.54018641 0.99688962
0.55015531 0.99637914
0.5601191 0.9958306
0.57007741 0.99524253
0.58002983 0.99461343
0.58997597 0.99394179
0.59991539 0.99322609
0.60984765 0.9924648 
0.61977229 0.99165634
0.62968886 0.99079917
0.63959685 0.98989171
0.64949577 0.98893235
0.65938509 0.98791952
0.66926429 0.98685159
0.6791328  0.98572695
0.68899007 0.98454399
0.69883551 0.98330106
0.70866852 0.98199654
0.71848849 0.98062878
0.72829477 0.97919614
0.73808674 0.97769698
0.74786371 0.97612966
0.757625   0.97449252
0.76736993 0.97278393
0.77709777 0.97100224
0.78680779 0.96914582
0.79649925 0.96721304
0.80617138 0.96520226
0.8158234  0.96311189
0.82545452 0.96094029
0.83506392 0.95868589
0.84465078 0.95634709
0.85421425 0.95392232
0.86375348 0.95141002
0.87326758 0.94880866
0.88275566 0.94611671
0.89221683 0.94333266
0.90165016 0.94045504
0.91105471 0.93748237
0.92042953 0.93441324
0.92977366 0.93124621
0.93908612 0.92797991
0.94836592 0.92461299
0.95761205 0.9211441 
0.96682349 0.91757197
0.97599921 0.91389532
0.98513817 0.91011293
0.9942393  0.90622361
1.00330153 0.90222621
1.01232379 0.89811961
1.02130499 0.89390274
1.03024402 0.88957457
1.03913976 0.88513411
1.04799111 0.88058043
1.05679691 0.87591264
1.06555604 0.87112989
1.07426733 0.86623139
1.08292965 0.86121639
1.09154181 0.85608422
1.10010265 0.85083423
1.108611   0.84546586
1.11706566 0.83997858
1.12546544 0.83437194
1.13380916 0.82864553
1.14209562 0.82279902
1.15032361 0.81683213
1.15849193 0.81074466
1.16659937 0.80453645
1.17464474 0.79820743
1.18262681 0.7917576 
1.19054439 0.78518699
1.19839626 0.77849575
1.20618122 0.77168407
1.21389806 0.76475221
1.22154558 0.75770052
1.22912258 0.75052941
1.23662788 0.74323937
1.24406027 0.73583096
1.25141858 0.72830481
1.25870163 0.72066162
1.26590825 0.7129022 
1.27303727 0.70502739
1.28008754 0.69703814
1.28705792 0.68893545
1.29394728 0.68072042
1.30075448 0.6723942 
1.30747842 0.66395805
1.314118   0.65541327
1.32067214 0.64676126
1.32713975 0.63800349
1.33351978 0.62914149
1.3398112  0.62017689
1.34601297 0.61111137
1.35212408 0.6019467 
1.35814355 0.5926847 
1.3640704 0.5833273
1.36990367 0.57387645
1.37564243 0.56433422
1.38128578 0.55470271
1.3868328 0.5449841
1.39228264 0.53518064
1.39763445 0.52529464
1.4028874  0.51532848
1.40804068 0.50528459
1.41309353 0.49516546
1.41804518 0.48497365
1.42289492 0.47471176
1.42764204 0.46438247
1.43228586 0.45398848
1.43682575 0.44353256
1.44126107 0.43301753
1.44559125 0.42244624
1.44981571 0.41182161
1.45393393 0.40114658
1.45794539 0.39042414
1.46184963 0.37965731
1.46564621 0.36884916
1.4693347  0.35800277
1.47291472 0.34712126
1.47638594 0.3362078 
1.47974802 0.32526555
1.48300067 0.3142977 
1.48614365 0.30330749
1.48917672 0.29229814
1.4920997 0.2812729
1.49491243 0.27023504
1.49761478 0.25918783
1.50020666 0.24813454
1.50268801 0.23707846
1.50505879 0.22602287
1.50731902 0.21497105
1.50946873 0.20392629
1.51150799 0.19289185
1.51343691 0.181871  
1.51525562 0.17086699
1.51696429 0.15988305
1.51856312 0.14892241
1.52005235 0.13798827
1.52143223 0.12708381
1.52270307 0.11621217
1.52386519 0.1053765 
1.52491895 0.09457988
1.52586475 0.08382539
1.52670301 0.07311607
1.52743417 0.0624549 
1.52805872 0.05184485
1.52857717 0.04128883
1.52899005 0.03078974
1.52929795 0.0203504 
1.52950146 0.00997359
 1.52960119e+00 -3.37929699e-04
 1.52959781 -0.01058148
 1.529492   -0.02075443
 1.52928445 -0.03085417
 1.52897591 -0.04087819
 1.52856713 -0.050824  
 1.52805889 -0.06068919
 1.527452   -0.07047139
 1.52674728 -0.08016831
 1.5259456 -0.0897777
 1.52504782 -0.09929739
 1.52405485 -0.10872526
 1.5229676  -0.11805926
 1.521787   -0.12729741
 1.52051403 -0.13643778
 1.51914965 -0.14547852
 1.51769487 -0.15441784
 1.51615069 -0.16325402
 1.51451815 -0.17198542
 1.51279829 -0.18061043
 1.51099219 -0.18912756
 1.50910091 -0.19753534
 1.50712556 -0.20583241
 1.50506724 -0.21401744
 1.50292706 -0.22208921
 1.50070617 -0.23004652
 1.4984057  -0.23788829
 1.49602682 -0.24561348
 1.49357069 -0.2532211 
 1.49103848 -0.26071027
 1.48843137 -0.26808015
 1.48575057 -0.27532997
 1.48299727 -0.28245903
 1.48017268 -0.2894667 
 1.47727802 -0.29635239
 1.47431449 -0.30311562
 1.47128333 -0.30975592
 1.46818578 -0.31627293
 1.46502305 -0.32266632
 1.46179638 -0.32893583
 1.45850702 -0.33508127
 1.45515621 -0.3411025 
 1.45174519 -0.34699943
 1.44827519 -0.35277203
 1.44474747 -0.35842035
 1.44116327 -0.36394447
 1.43752382 -0.36934452
 1.43383038 -0.37462069
 1.43008417 -0.37977324
 1.42628644 -0.38480245
 1.42243842 -0.38970867
 1.41854133 -0.39449228
 1.41459641 -0.39915373
 1.41060487 -0.40369348
 1.40656793 -0.40811207
 1.40248681 -0.41241007
 1.39836271 -0.41658808
 1.39419683 -0.42064675
 1.38999036 -0.42458677
 1.3857445  -0.42840886
 1.38146041 -0.43211379
 1.37713927 -0.43570234
 1.37278225 -0.43917535
 1.36839049 -0.44253368
 1.36396516 -0.44577822
 1.35950737 -0.44890989
 1.35501827 -0.45192963
 1.35049898 -0.45483844
 1.34595059 -0.4576373 
 1.34137422 -0.46032724
 1.33677095 -0.46290932
 1.33214186 -0.46538461
 1.32748801 -0.4677542 
 1.32281047 -0.47001919
 1.31811028 -0.47218073
 1.31338847 -0.47423997
 1.30864607 -0.47619805
 1.30388409 -0.47805617
 1.29910353 -0.47981553
 1.29430537 -0.48147731
 1.2894906  -0.48304275
 1.28466017 -0.48451308
 1.27981504 -0.48588953
 1.27495614 -0.48717335
 1.27008441 -0.4883658 
 1.26520075 -0.48946814
 1.26030607 -0.49048164
 1.25540125 -0.49140757
 1.25048718 -0.49224722
 1.24556471 -0.49300186
 1.24063469 -0.49367278
 1.23569796 -0.49426127
 1.23075535 -0.49476861
 1.22580766 -0.4951961 
 1.2208557  -0.49554501
 1.21590025 -0.49581664
 1.21094208 -0.49601227
 1.20598196 -0.49613318
 1.20102063 -0.49618065
 1.19605882 -0.49615596
 1.19109726 -0.49606037
 1.18613666 -0.49589516
 1.18117771 -0.49566157
 1.17622109 -0.49536088
 1.17126748 -0.49499431
 1.16631754 -0.49456313
 1.16137191 -0.49406855
 1.15643122 -0.49351181
 1.15149611 -0.49289411
 1.14656716 -0.49221668
 1.141645  -0.4914807
 1.13673019 -0.49068738
 1.13182332 -0.48983788
 1.12692494 -0.48893339
 1.1220356  -0.48797505
 1.11715585 -0.48696402
 1.11228621 -0.48590143
 1.1074272  -0.48478842
 1.10257932 -0.48362609
 1.09774305 -0.48241556
 1.0929189  -0.48115791
 1.08810732 -0.47985422
 1.08330878 -0.47850555
 1.07852372 -0.47711298
 1.07375259 -0.47567753
 1.06899582 -0.47420023
 1.06425381 -0.4726821 
 1.05952699 -0.47112416
 1.05481575 -0.46952737
 1.05012048 -0.46789273
 1.04544155 -0.4662212 
 1.04077934 -0.46451373
 1.0361342  -0.46277125
 1.03150649 -0.4609947 
 1.02689654 -0.45918497
 1.02230469 -0.45734298
 1.01773126 -0.45546959
 1.01317657 -0.45356569
 1.00864091 -0.45163214
 1.00412459 -0.44966976
 0.99962789 -0.4476794 
 0.9951511  -0.44566188
 0.99069448 -0.44361799
 0.9862583  -0.44154852
 0.98184281 -0.43945426
 0.97744827 -0.43733597
 0.97307491 -0.43519439
 0.96872297 -0.43303027
 0.96439266 -0.43084433
 0.96008422 -0.42863729
 0.95579785 -0.42640984
 0.95153375 -0.42416266
 0.94729212 -0.42189644
 0.94307316 -0.41961184
 0.93887704 -0.4173095 
 0.93470395 -0.41499005
 0.93055404 -0.41265414
 0.9264275  -0.41030236
 0.92232448 -0.40793532
 0.91824513 -0.4055536 
 0.91418959 -0.40315779
 0.91015801 -0.40074844
 0.90615053 -0.39832612
 0.90216727 -0.39589137
 0.89820835 -0.3934447 
 0.89427391 -0.39098666
 0.89036404 -0.38851774
 0.88647886 -0.38603844
 0.88261848 -0.38354925
 0.87878299 -0.38105065
 0.87497248 -0.37854311
 0.87118705 -0.37602707
 0.86742678 -0.37350299
 0.86369175 -0.3709713 
 0.85998203 -0.36843244
 0.85629771 -0.3658868 
 0.85263884 -0.36333481
 0.84900549 -0.36077686
 0.84539773 -0.35821333
 0.84181559 -0.35564462
 0.83825915 -0.35307107
 0.83472843 -0.35049307
 0.8312235  -0.34791095
 0.82774439 -0.34532507
 0.82429114 -0.34273575
 0.82086379 -0.34014333
 0.81746235 -0.33754812
 0.81408687 -0.33495044
 0.81073737 -0.33235058
 0.80741386 -0.32974884
 0.80411637 -0.32714551
 0.80084492 -0.32454086
 0.79759951 -0.32193517
 0.79438016 -0.31932871
 0.79118687 -0.31672173
 0.78801965 -0.31411448
 0.78487851 -0.31150721
 0.78176344 -0.30890015
 0.77867444 -0.30629353
 0.7756115  -0.30368758
 0.77257462 -0.30108251
 0.7695638  -0.29847854
 0.76657901 -0.29587586
 0.76362026 -0.29327469
 0.76068751 -0.29067521
 0.75778076 -0.2880776 
 0.75489998 -0.28548206
 0.75204516 -0.28288875
 0.74921627 -0.28029785
 0.74641329 -0.27770952
 0.7436362  -0.27512392
 0.74088496 -0.27254121
 0.73815955 -0.26996154
 0.73545993 -0.26738504
 0.73278608 -0.26481187
 0.73013796 -0.26224215
 0.72751554 -0.25967602
 0.72491878 -0.25711361
 0.72234764 -0.25455502
 0.71980209 -0.25200039
 0.71728209 -0.24944983
 0.71478759 -0.24690344
 0.71231856 -0.24436132
 0.70987494 -0.24182359
 0.70745671 -0.23929033
 0.70506381 -0.23676165
 0.70269619 -0.23423763
 0.70035381 -0.23171835
 0.69803663 -0.2292039 
 0.69574459 -0.22669436
 0.69347765 -0.2241898 
 0.69123575 -0.2216903 
 0.68901885 -0.21919593
 0.68682689 -0.21670675
 0.68465982 -0.21422282
 0.68251759 -0.21174421
 0.68040015 -0.20927097
 0.67830744 -0.20680316
 0.67623941 -0.20434083
 0.674196   -0.20188403
 0.67217716 -0.1994328 
 0.67018283 -0.1969872 
 0.66821296 -0.19454725
 0.66626749 -0.192113  
 0.66434636 -0.18968449
 0.66244951 -0.18726176
 0.66057689 -0.18484482
 0.65872845 -0.18243372
 0.65690411 -0.18002848
 0.65510382 -0.17762913
 0.65332753 -0.17523569
 0.65157518 -0.17284819
 0.64984669 -0.17046664
 0.64814203 -0.16809106
 0.64646112 -0.16572147
 0.6448039  -0.16335789
 0.64317032 -0.16100033
 0.64156032 -0.15864879
 0.63997383 -0.1563033 
 0.6384108  -0.15396385
 0.63687116 -0.15163046
 0.63535486 -0.14930314
 0.63386182 -0.14698188
 0.63239201 -0.14466669
 0.63094534 -0.14235757
 0.62952176 -0.14005453
 0.62812122 -0.13775756
 0.62674364 -0.13546665
 0.62538898 -0.13318182
 0.62405716 -0.13090305
 0.62274813 -0.12863035
 0.62146182 -0.12636369
 0.62019819 -0.12410308
 0.61895716 -0.12184852
 0.61773867 -0.11959998
 0.61654267 -0.11735747
 0.6153691  -0.11512097
 0.61421789 -0.11289048
 0.61308898 -0.11066597
 0.61198232 -0.10844744
 0.61089785 -0.10623488
 0.6098355  -0.10402827
 0.60879522 -0.1018276 
 0.60777694 -0.09963285
 0.60678061 -0.09744402
 0.60580617 -0.09526107
 0.60485356 -0.093084  
 0.60392272 -0.0909128 
 0.60301359 -0.08874744
 0.60212612 -0.0865879 
 0.60126024 -0.08443418
 0.6004159  -0.08228625
 0.59959303 -0.08014409
 0.59879159 -0.07800768
 0.59801152 -0.07587702
 0.59725275 -0.07375207
 0.59651523 -0.07163282
 0.5957989  -0.06951925
 0.5951037  -0.06741134
 0.59442959 -0.06530907
 0.5937765  -0.06321242
 0.59314438 -0.06112138
 0.59253316 -0.05903591
 0.5919428  -0.05695601
 0.59137324 -0.05488166
 0.59082443 -0.05281282
 0.5902963  -0.05074949
 0.5897888  -0.04869165
 0.58930189 -0.04663926
 0.58883549 -0.04459233
 0.58838957 -0.04255082
 0.58796406 -0.04051472
 0.58755892 -0.038484  
 0.58717408 -0.03645865
 0.58680949 -0.03443866
 0.5864651 -0.032424 
 0.58614086 -0.03041465
 0.58583672 -0.0284106 
 0.58555261 -0.02641183
 0.58528849 -0.02441832
 0.58504431 -0.02243005
 0.58482001 -0.02044701
 0.58461554 -0.01846919
 0.58443085 -0.01649656
 0.58426588 -0.01452911
 0.58412059 -0.01256682
 0.58399492 -0.01060969
 0.58388882 -0.00865769
 0.58380225 -0.00671081
 0.58373514 -0.00476904
 0.58368745 -0.00283237
 0.58365913 -0.00090078
0.58365012 0.00102574
0.58366038 0.0029472 
0.58368985 0.00486362
0.58373848 0.006775  
0.58380623 0.00868134
0.58389305 0.01058268
0.58399887 0.012479  
0.58412366 0.01437032
0.58426737 0.01625665
0.58442993 0.01813799
0.58461131 0.02001436
0.58481146 0.02188575
0.58503031 0.02375217
0.58526784 0.02561362
0.58552397 0.02747012
0.58579867 0.02932166
0.58609189 0.03116824
0.58640357 0.03300988
0.58673367 0.03484656
0.58708214 0.03667829
0.58744892 0.03850506
0.58783397 0.04032689
0.58823724 0.04214376
0.58865868 0.04395567
0.58909823 0.04576262
0.58955586 0.0475646 
0.59003151 0.04936161
0.59052512 0.05115365
0.59103666 0.0529407 
0.59156607 0.05472276
0.59211329 0.05649982
0.59267829 0.05827188
0.59326101 0.06003891
0.5938614  0.06180091
0.59447941 0.06355788
0.59511499 0.06530978
0.59576808 0.06705662
0.59643865 0.06879838
0.59712663 0.07053504
0.59783198 0.07226658
0.59855465 0.07399299
0.59929458 0.07571425
0.60005172 0.07743034
0.60082603 0.07914124
0.60161744 0.08084693
0.60242591 0.08254738
0.60325138 0.08424258
0.60409381 0.08593249
0.60495313 0.0876171 
0.6058293  0.08929638
0.60672227 0.0909703 
0.60763197 0.09263883
0.60855836 0.09430195
0.60950138 0.09595961
0.61046097 0.0976118 
0.61143709 0.09925848
0.61242968 0.10089962
0.61343867 0.10253517
0.61446403 0.10416511
0.61550568 0.1057894 
0.61656357 0.10740801
0.61763765 0.10902088
0.61872786 0.11062799
0.61983414 0.11222929
0.62095643 0.11382474
0.62209468 0.1154143 
0.62324882 0.11699792
0.6244188  0.11857556
0.62560456 0.12014717
0.62680603 0.1217127 
0.62802316 0.12327211
0.62925588 0.12482534
0.63050413 0.12637235
0.63176785 0.12791308
0.63304698 0.12944748
0.63434146 0.13097549
0.63565121 0.13249706
0.63697618 0.13401214
0.63831631 0.13552066
0.63967151 0.13702256
0.64104174 0.1385178 
0.64242692 0.14000629
0.64382698 0.14148799
0.64524186 0.14296283
0.64667149 0.14443075
0.6481158  0.14589167
0.64957471 0.14734553
0.65104817 0.14879227
0.65253609 0.15023181
0.65403841 0.15166409
0.65555505 0.15308903
0.65708594 0.15450656
0.658631   0.15591661
0.66019017 0.1573191 
0.66176336 0.15871396
0.6633505 0.1601011
0.66495151 0.16148046
0.66656632 0.16285194
0.66819484 0.16421548
0.66983699 0.16557099
0.6714927  0.16691838
0.67316188 0.16825757
0.67484446 0.16958848
0.67654035 0.17091103
0.67824946 0.17222512
0.67997171 0.17353066
0.68170701 0.17482758
0.68345529 0.17611577
0.68521645 0.17739514
0.6869904  0.17866561
0.68877705 0.17992708
0.69057633 0.18117946
0.69238812 0.18242264
0.69421235 0.18365654
0.69604891 0.18488106
0.69789772 0.18609609
0.69975868 0.18730154
0.7016317  0.18849731
0.70351667 0.1896833 
0.7054135 0.1908594
0.7073221  0.19202551
0.70924235 0.19318153
0.71117417 0.19432736
0.71311744 0.19546288
0.71507207 0.19658799
0.71703795 0.19770258
0.71901498 0.19880655
0.72100304 0.19989978
0.72300204 0.20098217
0.72501186 0.2020536 
0.7270324  0.20311396
0.72906354 0.20416315
0.73110517 0.20520104
0.73315718 0.20622753
0.73521946 0.2072425 
0.73729188 0.20824583
0.73937434 0.20923741
0.74146671 0.21021712
0.74356888 0.21118486
0.74568073 0.21214049
0.74780214 0.2130839 
0.74993298 0.21401497
0.75207313 0.21493359
0.75422246 0.21583964
0.75638086 0.21673299
0.75854819 0.21761352
0.76072432 0.21848112
0.76290913 0.21933566
0.76510249 0.22017703
0.76730426 0.22100509
0.76951431 0.22181974
0.77173251 0.22262084
0.77395872 0.22340828
0.7761928  0.22418193
0.77843462 0.22494167
0.78068404 0.22568738
0.78294091 0.22641894
0.7852051  0.22713621
0.78747646 0.22783909
0.78975485 0.22852745
0.79204013 0.22920116
0.79433214 0.2298601 
0.79663074 0.23050415
0.79893578 0.2311332 
0.80124711 0.23174711
0.80356458 0.23234576
0.80588804 0.23292904
0.80821733 0.23349682
0.8105523  0.23404899
0.81289279 0.23458541
0.81523864 0.23510598
0.8175897  0.23561058
0.81994581 0.23609908
0.8223068  0.23657136
0.82467251 0.23702732
0.82704279 0.23746683
0.82941746 0.23788978
0.83179635 0.23829606
0.83417931 0.23868554
0.83656617 0.23905812
0.83895675 0.23941368
0.84135089 0.23975211
0.84374841 0.2400733 
0.84614914 0.24037715
0.84855291 0.24066354
0.85095955 0.24093236
0.85336887 0.24118352
0.85578071 0.2414169 
0.85819488 0.2416324 
0.8606112  0.24182992
0.8630295  0.24200937
0.86544959 0.24217063
0.8678713  0.24231362
0.87029444 0.24243823
0.87271882 0.24254438
0.87514426 0.24263196
0.87757058 0.2427009 
0.87999759 0.24275109
0.8824251  0.24278246
0.88485293 0.24279491
0.88728088 0.24278836
0.88970876 0.24276273
0.89213639 0.24271794
0.89456357 0.24265391
0.89699011 0.24257057
0.89941581 0.24246785
0.90184049 0.24234566
0.90426395 0.24220395
0.90668599 0.24204264
0.90910641 0.24186168
0.91152503 0.24166099
0.91394164 0.24144053
0.91635604 0.24120023
0.91876805 0.24094003
0.92117745 0.2406599 
0.92358405 0.24035977
0.92598764 0.2400396 
0.92838804 0.23969936
0.93078503 0.23933898
0.93317842 0.23895845
0.93556801 0.23855772
0.93795358 0.23813677
0.94033495 0.23769555
0.94271191 0.23723406
0.94508425 0.23675225
0.94745177 0.23625013
0.94981427 0.23572765
0.95217155 0.23518482
0.9545234  0.23462163
0.95686961 0.23403806
0.95920999 0.23343411
0.96154433 0.23280979
0.96387243 0.23216509
0.96619408 0.23150003
0.96850908 0.2308146 
0.97081723 0.23010884
0.97311832 0.22938274
0.97541215 0.22863634
0.97769851 0.22786966
0.97997721 0.22708273
0.98224803 0.22627557
0.98451079 0.22544823
0.98676527 0.22460074
0.98901128 0.22373314
0.99124861 0.22284549
0.99347706 0.22193783
0.99569644 0.22101021
0.99790655 0.22006271
1.00010717 0.21909537
1.00229813 0.21810826
1.00447921 0.21710146
1.00665022 0.21607503
1.00881097 0.21502906
1.01096126 0.21396362
1.0131009  0.21287881
1.01522969 0.21177471
1.01734744 0.21065142
1.01945395 0.20950903
1.02154904 0.20834764
1.02363252 0.20716737
1.02570419 0.20596832
1.02776387 0.2047506 
1.02981138 0.20351433
1.03184652 0.20225964
1.03386912 0.20098664
1.03587899 0.19969548
1.03787594 0.19838628
1.0398598  0.19705918
1.04183039 0.19571432
1.04378754 0.19435185
1.04573106 0.19297191
1.04766078 0.19157467
1.04957652 0.19016027
1.05147812 0.18872888
1.05336541 0.18728067
1.05523822 0.1858158 
1.05709638 0.18433445
1.05893972 0.18283679
1.06076809 0.181323  
1.06258132 0.17979327
1.06437925 0.17824778
1.06616173 0.17668673
1.0679286  0.17511031
1.0696797  0.17351872
1.07141489 0.17191216
1.07313401 0.17029083
1.07483692 0.16865496
1.07652347 0.16700474
1.07819352 0.1653404 
1.07984692 0.16366215
1.08148354 0.16197021
1.08310324 0.16026482
1.08470589 0.1585462 
1.08629135 0.15681459
1.0878595  0.15507021
1.0894102  0.15331331
1.09094333 0.15154413
1.09245878 0.1497629 
1.0939564  0.14796989
1.0954361  0.14616534
1.09689776 0.14434949
1.09834125 0.14252261
1.09976648 0.14068496
1.10117333 0.13883678
1.1025617  0.13697836
1.10393148 0.13510994
1.10528258 0.1332318 
1.1066149  0.13134421
1.10792834 0.12944744
1.10922281 0.12754176
1.11049823 0.12562744
1.1117545  0.12370478
1.11299155 0.12177403
1.11420929 0.1198355 
1.11540765 0.11788945
1.11658654 0.11593618
1.1177459  0.11397597
1.11888566 0.1120091 
1.12000576 0.11003587
1.12110611 0.10805657
1.12218668 0.10607148
1.12324739 0.10408091
1.1242882  0.10208514
1.12530905 0.10008446
1.1263099  0.09807918
1.12729069 0.09606959
1.12825139 0.09405598
1.12919195 0.09203866
1.13011233 0.09001792
1.13101251 0.08799406
1.13189245 0.08596738
1.13275213 0.08393817
1.13359151 0.08190674
1.13441058 0.07987338
1.13520931 0.0778384 
1.13598769 0.07580209
1.13674571 0.07376475
1.13748336 0.07172669
1.13820063 0.06968819
1.13889751 0.06764956
1.13957401 0.06561109
1.14023012 0.06357308
1.14086585 0.06153583
1.14148121 0.05949963
1.1420762  0.05746477
1.14265085 0.05543156
1.14320517 0.05340027
1.14373917 0.05137121
1.14425288 0.04934465
1.14474633 0.0473209 
1.14521954 0.04530023
1.14567254 0.04328294
1.14610537 0.0412693 
1.14651806 0.03925961
1.14691066 0.03725414
1.1472832  0.03525316
1.14763573 0.03325697
1.1479683  0.03126582
1.14828096 0.02928001
1.14857376 0.02729979
1.14884676 0.02532544
1.14910001 0.02335723
1.14933358 0.02139541
1.14954754 0.01944026
1.14974194 0.01749203
1.14991686 0.01555098
1.15007237 0.01361737
1.15020854 0.01169145
1.15032546 0.00977346
1.15042319 0.00786367
1.15050183 0.0059623 
1.15056145 0.00406961
1.15060215 0.00218582
1.15062401e+00 3.11191317e-04
 1.15062712 -0.00155406
 1.15061158 -0.0034097 
 1.15057748 -0.0052555 
 1.15052493 -0.00709124
 1.15045401 -0.00891669
 1.15036485 -0.01073165
 1.15025753 -0.01253588
 1.15013217 -0.01432919
 1.14998888 -0.01611137
 1.14982777 -0.0178822 
 1.14964894 -0.0196415 
 1.14945253 -0.02138905
 1.14923864 -0.02312467
 1.14900739 -0.02484817
 1.14875891 -0.02655935
 1.14849332 -0.02825805
 1.14821074 -0.02994406
 1.1479113  -0.03161722
 1.14759512 -0.03327736
 1.14726235 -0.0349243 
 1.14691311 -0.03655788
 1.14654753 -0.03817794
 1.14616575 -0.03978432
 1.14576791 -0.04137686
 1.14535414 -0.04295541
 1.14492458 -0.04451983
 1.14447938 -0.04606997
 1.14401868 -0.04760569
 1.14354263 -0.04912685
 1.14305136 -0.05063333
 1.14254503 -0.05212499
 1.14202378 -0.05360171
 1.14148776 -0.05506337
 1.14093712 -0.05650985
 1.14037203 -0.05794103
 1.13979262 -0.05935681
 1.13919905 -0.06075708
 1.13859148 -0.06214174
 1.13797006 -0.06351068
 1.13733495 -0.06486382
 1.13668631 -0.06620106
 1.1360243  -0.06752232
 1.13534908 -0.0688275 
 1.13466081 -0.07011654
 1.13395964 -0.07138935
 1.13324575 -0.07264585
 1.13251929 -0.07388599
 1.13178043 -0.07510969
 1.13102933 -0.07631689
 1.13026616 -0.07750754
 1.12949109 -0.07868158
 1.12870427 -0.07983895
 1.12790588 -0.08097961
 1.12709609 -0.08210351
 1.12627505 -0.08321061
 1.12544294 -0.08430088
 1.12459994 -0.08537428
 1.12374619 -0.08643077
 1.12288189 -0.08747034
 1.12200718 -0.08849295
 1.12112225 -0.08949858
 1.12022727 -0.09048722
 1.11932239 -0.09145886
 1.11840781 -0.09241347
 1.11748367 -0.09335105
 1.11655016 -0.0942716 
 1.11560744 -0.09517511
 1.11465569 -0.09606159
 1.11369508 -0.09693103
 1.11272577 -0.09778344
 1.11174793 -0.09861884
 1.11076174 -0.09943724
 1.10976737 -0.10023864
 1.10876499 -0.10102307
 1.10775476 -0.10179055
 1.10673685 -0.10254111
 1.10571144 -0.10327476
 1.10467869 -0.10399154
 1.10363878 -0.10469148
 1.10259186 -0.10537461
 1.10153811 -0.10604097
 1.1004777 -0.1066906
 1.0994108  -0.10732354
 1.09833756 -0.10793983
 1.09725817 -0.10853952
 1.09617277 -0.10912266
 1.09508154 -0.10968929
 1.09398465 -0.11023948
 1.09288226 -0.11077327
 1.09177452 -0.11129073
