-1.97238251  0.54317843
-1.97069634  0.53824748
-1.96900765  0.53332073
-1.96731645  0.52839822
-1.96562275  0.52347992
-1.96392655  0.51856587
-1.96222785  0.51365605
-1.96052666  0.50875048
-1.95882299  0.50384916
-1.95711681  0.49895211
-1.95540815  0.49405932
-1.95369698  0.48917079
-1.95198332  0.48428655
-1.95026714  0.47940659
-1.94854845  0.47453093
-1.94682725  0.46965956
-1.94510351  0.46479249
-1.94337724  0.45992973
-1.94164842  0.45507129
-1.93991705  0.45021716
-1.93818312  0.44536737
-1.93644662  0.44052191
-1.93470753  0.4356808 
-1.93296586  0.43084403
-1.93122158  0.42601161
-1.92947469  0.42118356
-1.92772517  0.41635987
-1.92597302  0.41154056
-1.92421822  0.40672563
-1.92246077  0.40191508
-1.92070064  0.39710893
-1.91893783  0.39230718
-1.91717233  0.38750983
-1.91540412  0.3827169 
-1.91363319  0.37792839
-1.91185953  0.37314431
-1.91008312  0.36836466
-1.90830396  0.36358945
-1.90652202  0.35881869
-1.9047373   0.35405239
-1.90294978  0.34929054
-1.90115945  0.34453317
-1.89936629  0.33978027
-1.8975703   0.33503186
-1.89577145  0.33028793
-1.89396974  0.3255485 
-1.89216514  0.32081358
-1.89035765  0.31608316
-1.88854725  0.31135727
-1.88673393  0.3066359 
-1.88491767  0.30191907
-1.88309845  0.29720677
-1.88127626  0.29249903
-1.87945109  0.28779584
-1.87762292  0.28309721
-1.87579174  0.27840315
-1.87395752  0.27371367
-1.87212026  0.26902878
-1.87027994  0.26434848
-1.86843654  0.25967278
-1.86659005  0.25500169
-1.86474045  0.25033521
-1.86288772  0.24567336
-1.86103185  0.24101614
-1.85917281  0.23636356
-1.85731061  0.23171563
-1.85544521  0.22707235
-1.8535766   0.22243374
-1.85170476  0.2177998 
-1.84982968  0.21317054
-1.84795134  0.20854596
-1.84606971  0.20392608
-1.84418479  0.19931091
-1.84229656  0.19470045
-1.84040499  0.19009471
-1.83851006  0.18549369
-1.83661177  0.18089742
-1.83471009  0.17630589
-1.832805    0.17171911
-1.83089648  0.1671371 
-1.82898451  0.16255986
-1.82706908  0.1579874 
-1.82515017  0.15341973
-1.82322775  0.14885685
-1.8213018   0.14429878
-1.81937231  0.13974553
-1.81743926  0.1351971 
-1.81550262  0.1306535 
-1.81356237  0.12611474
-1.81161849  0.12158084
-1.80967097  0.11705179
-1.80771978  0.11252761
-1.80576489  0.10800831
-1.80380629  0.1034939 
-1.80184396  0.09898438
-1.79987787  0.09447977
-1.79790801  0.08998008
-1.79593434  0.08548531
-1.79395684  0.08099547
-1.7919755   0.07651058
-1.78999029  0.07203064
-1.78800119  0.06755567
-1.78600816  0.06308566
-1.7840112   0.05862064
-1.78201027  0.05416062
-1.78000535  0.04970559
-1.77799642  0.04525558
-1.77598344  0.04081059
-1.77396641  0.03637063
-1.77194528  0.03193571
-1.76992004  0.02750585
-1.76789065  0.02308105
-1.7658571   0.01866132
-1.76381935  0.01424668
-1.76177739  0.00983713
-1.75973117  0.00543269
-1.75768069e+00  1.03335872e-03
-1.75562589 -0.00336084
-1.75356677 -0.00774991
-1.75150329 -0.01213382
-1.74943543 -0.01651258
-1.74736315 -0.02088617
-1.74528642 -0.02525458
-1.74320522 -0.0296178 
-1.74111952 -0.03397581
-1.73902928 -0.03832861
-1.73693448 -0.04267618
-1.73483508 -0.04701852
-1.73273106 -0.0513556 
-1.73062239 -0.05568743
-1.72850902 -0.06001399
-1.72639094 -0.06433526
-1.7242681  -0.06865124
-1.72214048 -0.07296191
-1.72000803 -0.07726726
-1.71787074 -0.08156728
-1.71572856 -0.08586196
-1.71358146 -0.09015128
-1.71142941 -0.09443523
-1.70927237 -0.0987138 
-1.7071103  -0.10298699
-1.70494317 -0.10725476
-1.70277095 -0.11151712
-1.70059359 -0.11577405
-1.69841106 -0.12002553
-1.69622333 -0.12427156
-1.69403035 -0.12851212
-1.69183208 -0.13274719
-1.68962849 -0.13697677
-1.68741954 -0.14120084
-1.68520519 -0.14541939
-1.68298539 -0.14963241
-1.68076011 -0.15383987
-1.67852931 -0.15804177
-1.67629294 -0.16223809
-1.67405096 -0.16642883
-1.67180334 -0.17061395
-1.66955002 -0.17479346
-1.66729096 -0.17896734
-1.66502611 -0.18313556
-1.66275545 -0.18729813
-1.6604789  -0.19145502
-1.65819644 -0.19560621
-1.65590802 -0.19975171
-1.65361358 -0.20389148
-1.65131308 -0.20802551
-1.64900648 -0.21215379
-1.64669372 -0.21627631
-1.64437475 -0.22039304
-1.64204952 -0.22450398
-1.63971798 -0.2286091 
-1.63738009 -0.2327084 
-1.63503578 -0.23680185
-1.632685   -0.24088944
-1.63032771 -0.24497115
-1.62796385 -0.24904697
-1.62559335 -0.25311688
-1.62321617 -0.25718086
-1.62083225 -0.2612389 
-1.61844154 -0.26529098
-1.61604396 -0.26933709
-1.61363947 -0.2733772 
-1.61122801 -0.2774113 
-1.60880951 -0.28143937
-1.60638391 -0.28546139
-1.60395115 -0.28947735
-1.60151117 -0.29348723
-1.59906391 -0.29749101
-1.59660929 -0.30148867
-1.59414726 -0.30548019
-1.59167774 -0.30946556
-1.58920067 -0.31344475
-1.58671597 -0.31741775
-1.58422359 -0.32138454
-1.58172345 -0.3253451 
-1.57921547 -0.32929941
-1.57669959 -0.33324745
-1.57417572 -0.3371892 
-1.57164381 -0.34112464
-1.56910376 -0.34505375
-1.5665555  -0.34897651
-1.56399895 -0.3528929 
-1.56143404 -0.35680289
-1.55886069 -0.36070648
-1.5562788  -0.36460363
-1.5536883  -0.36849433
-1.5510891  -0.37237855
-1.54848112 -0.37625627
-1.54586427 -0.38012747
-1.54323846 -0.38399213
-1.5406036  -0.38785023
-1.5379596  -0.39170174
-1.53530636 -0.39554664
-1.5326438 -0.3993849
-1.52997181 -0.40321651
-1.5272903  -0.40704144
-1.52459918 -0.41085967
-1.52189832 -0.41467117
-1.51918765 -0.41847591
-1.51646705 -0.42227388
-1.51373641 -0.42606505
-1.51099563 -0.42984939
-1.5082446  -0.43362688
-1.50548321 -0.43739749
-1.50271134 -0.4411612 
-1.49992889 -0.44491798
-1.49713572 -0.4486678 
-1.49433173 -0.45241064
-1.4915168  -0.45614647
-1.48869079 -0.45987526
-1.48585358 -0.46359699
-1.48300506 -0.46731162
-1.48014507 -0.47101913
-1.47727351 -0.4747195 
-1.47439022 -0.47841268
-1.47149507 -0.48209866
-1.46858793 -0.48577739
-1.46566865 -0.48944886
-1.46273708 -0.49311303
-1.45979308 -0.49676988
-1.45683651 -0.50041936
-1.45386719 -0.50406145
-1.45088499 -0.50769612
-1.44788974 -0.51132333
-1.44488128 -0.51494306
-1.44185944 -0.51855526
-1.43882406 -0.52215991
-1.43577496 -0.52575697
-1.43271198 -0.52934641
-1.42963492 -0.53292818
-1.42654362 -0.53650227
-1.42343788 -0.54006863
-1.42031752 -0.54362723
-1.41718234 -0.54717802
-1.41403215 -0.55072098
-1.41086675 -0.55425606
-1.40768593 -0.55778322
-1.40448948 -0.56130244
-1.40127719 -0.56481366
-1.39804884 -0.56831685
-1.39480421 -0.57181198
-1.39154307 -0.57529899
-1.3882652  -0.57877784
-1.38497034 -0.58224851
-1.38165827 -0.58571093
-1.37832873 -0.58916508
-1.37498147 -0.5926109 
-1.37161624 -0.59604835
-1.36823276 -0.5994774 
-1.36483078 -0.60289798
-1.36141    -0.60631005
-1.35797016 -0.60971358
-1.35451096 -0.6131085 
-1.35103211 -0.61649478
-1.34753331 -0.61987236
-1.34401424 -0.6232412 
-1.34047459 -0.62660123
-1.33691404 -0.62995242
-1.33333225 -0.6332947 
-1.32972889 -0.63662803
-1.32610361 -0.63995236
-1.32245606 -0.64326761
-1.31878586 -0.64657375
-1.31509265 -0.64987072
-1.31137604 -0.65315845
-1.30763564 -0.65643689
-1.30387105 -0.65970598
-1.30008185 -0.66296566
-1.29626763 -0.66621586
-1.29242796 -0.66945653
-1.28856237 -0.6726876 
-1.28467043 -0.67590901
-1.28075166 -0.67912068
-1.27680559 -0.68232256
-1.27283171 -0.68551458
-1.26882952 -0.68869666
-1.26479851 -0.69186873
-1.26073813 -0.69503073
-1.25664785 -0.69818257
-1.25252709 -0.70132419
-1.24837527 -0.70445551
-1.24419181 -0.70757645
-1.23997609 -0.71068693
-1.23572747 -0.71378687
-1.23144531 -0.71687619
-1.22712895 -0.7199548 
-1.2227777  -0.72302262
-1.21839084 -0.72607957
-1.21396766 -0.72912554
-1.20950741 -0.73216046
-1.20500931 -0.73518423
-1.20047257 -0.73819675
-1.19589637 -0.74119793
-1.19127987 -0.74418768
-1.1866222  -0.74716588
-1.18192246 -0.75013243
-1.17717972 -0.75308724
-1.17239303 -0.75603019
-1.1675614  -0.75896117
-1.16268382 -0.76188007
-1.15775923 -0.76478678
-1.15278656 -0.76768118
-1.14776467 -0.77056315
-1.14269242 -0.77343256
-1.1375686  -0.77628929
-1.13239198 -0.77913321
-1.12716127 -0.78196419
-1.12187515 -0.78478209
-1.11653226 -0.78758678
-1.11113116 -0.79037811
-1.1056704  -0.79315594
-1.10014845 -0.79592012
-1.09456373 -0.79867049
-1.08891461 -0.8014069 
-1.08319939 -0.80412918
-1.07741633 -0.80683718
-1.07156359 -0.80953072
-1.06563929 -0.81220963
-1.05964146 -0.81487373
-1.05356806 -0.81752283
-1.04741698 -0.82015675
-1.04118602 -0.8227753 
-1.0348729  -0.82537826
-1.02847522 -0.82796544
-1.02199053 -0.83053663
-1.01541625 -0.83309161
-1.00874969 -0.83563015
-1.00198808 -0.83815202
-0.99512851 -0.84065699
-0.98816795 -0.84314481
-0.98110325 -0.84561523
-0.97393111 -0.84806799
-0.96664811 -0.85050282
-0.95925066 -0.85291944
-0.95173503 -0.85531757
-0.94409732 -0.8576969 
-0.93633343 -0.86005715
-0.92843912 -0.86239798
-0.92040991 -0.86471908
-0.91224116 -0.8670201 
-0.90392797 -0.86930071
-0.89546523 -0.87156053
-0.88684761 -0.87379919
-0.87806949 -0.87601631
-0.86912499 -0.87821148
-0.86000795 -0.88038429
-0.85071192 -0.88253431
-0.8412301  -0.88466109
-0.83155537 -0.88676417
-0.82168025 -0.88884306
-0.81159688 -0.89089726
-0.80129699 -0.89292625
-0.7907719  -0.89492949
-0.78001245 -0.89690642
-0.76900903 -0.89885645
-0.7577515  -0.90077898
-0.74622918 -0.90267336
-0.73443083 -0.90453893
-0.72234459 -0.90637501
-0.70995796 -0.90818087
-0.69725775 -0.90995576
-0.68423003 -0.91169891
-0.67086012 -0.91340948
-0.65713251 -0.91508663
-0.64303081 -0.91672946
-0.62853772 -0.91833704
-0.61363495 -0.91990838
-0.59830317 -0.92144247
-0.58252197 -0.92293823
-0.56626974 -0.92439453
-0.54952367 -0.92581021
-0.53225963 -0.92718402
-0.51445213 -0.92851467
-0.49607423 -0.9298008 
-0.47709745 -0.93104098
-0.45749173 -0.93223373
-0.43722535 -0.93337746
-0.41626484 -0.93447052
-0.39457489 -0.93551118
-0.37211836 -0.93649762
-0.34885615 -0.93742791
-0.3247472  -0.93830005
-0.29974844 -0.93911192
-0.27381481 -0.93986129
-0.24689922 -0.94054583
-0.21895268 -0.94116308
-0.18992431 -0.94171046
-0.15976152 -0.94218527
-0.1284102  -0.94258468
-0.09581499 -0.9429057 
-0.06191963 -0.94314524
-0.02666745 -0.94330004
 0.00999811 -0.94336671
 0.04813269 -0.94334171
 0.08779018 -0.94322138
 0.12902162 -0.9430019 
 0.17187392 -0.94267935
 0.21638836 -0.94224966
 0.26259878 -0.94170869
 0.31052964 -0.9410522 
 0.36019366 -0.94027587
 0.41158936 -0.93937539
 0.46469827 -0.93834642
 0.51948207 -0.93718467
 0.57587956 -0.93588596
 0.63380374 -0.93444627
 0.69313903 -0.93286176
 0.75373889 -0.93112891
 0.81542406 -0.92924456
 0.87798162 -0.927206  
 0.94116521 -0.92501105
 1.00469657 -0.92265813
 1.06826868 -0.92014639
 1.13155053 -0.91747572
 1.19419365 -0.91464684
 1.2558401  -0.91166136
 1.31613178 -0.90852176
 1.37472049 -0.90523143
 1.43127824 -0.90179463
 1.48550708 -0.89821643
 1.53714783 -0.89450267
 1.58598706 -0.8906598 
 1.63186199 -0.88669483
 1.67466286 -0.88261517
 1.71433285 -0.87842852
 1.75086576 -0.87414268
 1.78430165 -0.86976552
 1.81472115 -0.86530477
 1.84223868 -0.86076796
 1.86699535 -0.85616237
 1.88915189 -0.85149488
 1.90888197 -0.846772  
 1.92636623 -0.84199979
 1.94178718 -0.83718388
 1.95532494 -0.83232941
 1.96715398 -0.8274411 
 1.97744064 -0.82252321
 1.98634146 -0.81757961
 1.99400212 -0.81261376
 2.00055687 -0.80762875
 2.0061285  -0.80262736
 2.0108285  -0.79761204
 2.0147575  -0.79258497
 2.01800587 -0.78754807
 2.0206544  -0.78250306
 2.02277509 -0.77745142
 2.02443181 -0.77239449
 2.02568116 -0.76733341
 2.0265731 -0.7622692
 2.02715169 -0.75720277
 2.02745569 -0.75213489
 2.02751915 -0.74706625
 2.02737198 -0.74199745
 2.02704036 -0.73692902
 2.02654725 -0.73186142
 2.02591274 -0.72679505
 2.0251544  -0.72173027
 2.02428758 -0.71666739
 2.02332572 -0.71160667
 2.02228054 -0.70654835
 2.02116228 -0.70149265
 2.01997989 -0.69643975
 2.01874119 -0.6913898 
 2.01745298 -0.68634294
 2.01612124 -0.68129931
 2.01475115 -0.67625901
 2.01334725 -0.67122213
 2.01191352 -0.66618876
 2.0104534  -0.66115898
 2.00896993 -0.65613285
 2.00746574 -0.65111042
 2.00594313 -0.64609176
 2.00440413 -0.6410769 
 2.00285049 -0.63606589
 2.00128375 -0.63105876
 1.99970525 -0.62605555
 1.99811617 -0.62105629
 1.99651753 -0.616061  
 1.99491023 -0.6110697 
 1.99329506 -0.60608243
 1.99167269 -0.60109919
 1.99004373 -0.59612001
 1.9884087 -0.5911449
 1.98676805 -0.58617388
 1.9851222  -0.58120696
 1.98347148 -0.57624415
 1.98181621 -0.57128547
 1.98015664 -0.56633093
 1.97849302 -0.56138054
 1.97682554 -0.55643431
 1.97515438 -0.55149225
 1.9734797  -0.54655436
 1.97180163 -0.54162066
 1.97012028 -0.53669116
 1.96843576 -0.53176586
 1.96674815 -0.52684477
 1.96505753 -0.5219279 
 1.96336397 -0.51701525
 1.96166751 -0.51210684
 1.95996822 -0.50720267
 1.95826613 -0.50230275
 1.95656127 -0.49740709
 1.95485367 -0.49251568
 1.95314336 -0.48762855
 1.95143036 -0.48274569
 1.94971469 -0.47786712
 1.94799635 -0.47299283
 1.94627536 -0.46812284
 1.94455172 -0.46325715
 1.94282545 -0.45839577
 1.94109654 -0.45353871
 1.93936499 -0.44868597
 1.93763081 -0.44383755
 1.93589399 -0.43899348
 1.93415453 -0.43415374
 1.93241242 -0.42931836
 1.93066767 -0.42448732
 1.92892026 -0.41966065
 1.92717019 -0.41483835
 1.92541745 -0.41002043
 1.92366204 -0.40520689
 1.92190393 -0.40039773
 1.92014313 -0.39559297
 1.91837963 -0.39079261
 1.91661341 -0.38599666
 1.91484447 -0.38120513
 1.91307279 -0.37641802
 1.91129836 -0.37163534
 1.90952117 -0.36685709
 1.90774121 -0.36208329
 1.90595846 -0.35731393
 1.90417292 -0.35254904
 1.90238457 -0.34778861
 1.9005934  -0.34303264
 1.8987994  -0.33828116
 1.89700254 -0.33353416
 1.89520283 -0.32879166
 1.89340024 -0.32405365
 1.89159476 -0.31932015
 1.88978638 -0.31459116
 1.88797508 -0.3098667 
 1.88616085 -0.30514676
 1.88434367 -0.30043136
 1.88252354 -0.2957205 
 1.88070042 -0.29101419
 1.87887432 -0.28631244
 1.87704521 -0.28161525
 1.87521309 -0.27692264
 1.87337792 -0.27223461
 1.87153971 -0.26755116
 1.86969842 -0.26287231
 1.86785405 -0.25819807
 1.86600659 -0.25352843
 1.86415601 -0.24886341
 1.86230229 -0.24420302
 1.86044543 -0.23954727
 1.8585854  -0.23489615
 1.85672219 -0.23024969
 1.85485579 -0.22560789
 1.85298616 -0.22097075
 1.85111331 -0.21633828
 1.8492372 -0.2117105
 1.84735783 -0.2070874 
 1.84547517 -0.20246901
 1.8435892  -0.19785532
 1.84169992 -0.19324635
 1.83980729 -0.1886421 
 1.83791131 -0.18404258
 1.83601195 -0.1794478 
 1.83410919 -0.17485777
 1.83220302 -0.1702725 
 1.83029342 -0.16569199
 1.82838037 -0.16111626
 1.82646384 -0.15654531
 1.82454382 -0.15197915
 1.82262029 -0.14741779
 1.82069323 -0.14286124
 1.81876262 -0.1383095 
 1.81682843 -0.1337626 
 1.81489065 -0.12922053
 1.81294926 -0.1246833 
 1.81100424 -0.12015093
 1.80905556 -0.11562342
 1.8071032  -0.11110078
 1.80514715 -0.10658302
 1.80318738 -0.10207015
 1.80122386 -0.09756218
 1.79925658 -0.09305912
 1.79728552 -0.08856098
 1.79531065 -0.08406777
 1.79333194 -0.07957949
 1.79134938 -0.07509616
 1.78936294 -0.07061779
 1.7873726  -0.06614438
 1.78537834 -0.06167595
 1.78338013 -0.0572125 
 1.78137794 -0.05275405
 1.77937176 -0.04830061
 1.77736155 -0.04385218
 1.7753473  -0.03940878
 1.77332897 -0.03497041
 1.77130655 -0.03053708
 1.76928    -0.02610882
 1.76724931 -0.02168562
 1.76521443 -0.0172675 
 1.76317536 -0.01285446
 1.76113206 -0.00844652
 1.7590845  -0.00404369
1.75703265e+00 3.54020614e-04
1.7549765 0.0047466
1.752916   0.00913404
1.75085114 0.01351633
1.74878189 0.01789346
1.7467082  0.02226542
1.74463007 0.02663219
1.74254745 0.03099376
1.74046032 0.03535013
1.73836865 0.03970128
1.7362724 0.0440472
1.73417155 0.04838788
1.73206606 0.05272331
1.72995591 0.05705348
1.72784106 0.06137837
1.72572148 0.06569797
1.72359713 0.07001227
1.72146799 0.07432127
1.71933402 0.07862494
1.71719519 0.08292327
1.71505146 0.08721626
1.71290281 0.09150389
1.71074918 0.09578615
1.70859056 0.10006302
1.7064269  0.10433449
1.70425817 0.10860056
1.70208432 0.11286121
1.69990534 0.11711642
1.69772117 0.12136618
1.69553178 0.12561048
1.69333714 0.12984931
1.6911372  0.13408266
1.68893192 0.1383105 
1.68672127 0.14253283
1.6845052  0.14674963
1.68228368 0.1509609 
1.68005666 0.15516661
1.67782411 0.15936675
1.67558597 0.16356131
1.67334222 0.16775027
1.6710928  0.17193363
1.66883767 0.17611136
1.66657679 0.18028345
1.66431011 0.1844499 
1.6620376  0.18861067
1.65975919 0.19276576
1.65747486 0.19691516
1.65518454 0.20105885
1.65288819 0.20519681
1.65058577 0.20932903
1.64827723 0.2134555 
1.64596251 0.21757619
1.64364157 0.2216911 
1.64131436 0.2258002 
1.63898082 0.22990349
1.63664091 0.23400094
1.63429457 0.23809254
1.63194174 0.24217828
1.62958238 0.24625813
1.62721643 0.25033209
1.62484383 0.25440013
1.62246453 0.25846224
1.62007847 0.2625184 
1.6176856  0.26656859
1.61528585 0.27061281
1.61287916 0.27465102
1.61046548 0.27868322
1.60804475 0.28270938
1.6056169 0.2867295
1.60318187 0.29074354
1.6007396  0.29475149
1.59829002 0.29875334
1.59583307 0.30274907
1.59336868 0.30673865
1.59089678 0.31072207
1.58841731 0.31469931
1.5859302  0.31867036
1.58343538 0.32263518
1.58093277 0.32659377
1.57842231 0.3305461 
1.57590391 0.33449216
1.57337751 0.33843192
1.57084304 0.34236536
1.56830041 0.34629247
1.56574954 0.35021322
1.56319037 0.3541276 
1.5606228  0.35803557
1.55804676 0.36193713
1.55546216 0.36583224
1.55286893 0.3697209 
1.55026697 0.37360307
1.5476562  0.37747874
1.54503653 0.38134788
1.54240787 0.38521047
1.53977013 0.38906649
1.53712323 0.39291592
1.53446706 0.39675872
1.53180153 0.40059489
1.52912655 0.4044244 
1.52644202 0.40824721
1.52374783 0.41206332
1.52104389 0.41587269
1.51833009 0.4196753 
1.51560634 0.42347112
1.51287251 0.42726014
1.51012851 0.43104232
1.50737422 0.43481764
1.50460954 0.43858608
1.50183434 0.4423476 
1.49904852 0.44610219
1.49625195 0.44984981
1.49344452 0.45359044
1.4906261  0.45732405
1.48779657 0.46105061
1.48495581 0.46477011
1.48210368 0.46848249
1.47924005 0.47218775
1.4763648  0.47588585
1.47347779 0.47957677
1.47057887 0.48326046
1.46766791 0.48693691
1.46474477 0.49060608
1.4618093  0.49426794
1.45886134 0.49792246
1.45590076 0.50156962
1.4529274  0.50520937
1.4499411  0.50884169
1.44694169 0.51246654
1.44392903 0.51608389
1.44090293 0.51969372
1.43786324 0.52329597
1.43480978 0.52689063
1.43174237 0.53047766
1.42866084 0.53405701
1.42556501 0.53762866
1.42245467 0.54119258
1.41932966 0.54474871
1.41618976 0.54829704
1.41303479 0.55183751
1.40986455 0.5553701 
1.40667881 0.55889476
1.40347739 0.56241146
1.40026005 0.56592015
1.39702659 0.5694208 
1.39377678 0.57291337
1.39051038 0.57639781
1.38722717 0.57987408
1.38392691 0.58334215
1.38060935 0.58680197
1.37727425 0.59025349
1.37392135 0.59369668
1.37055038 0.59713148
1.3671611  0.60055786
1.36375321 0.60397576
1.36032645 0.60738514
1.35688053 0.61078596
1.35341516 0.61417816
1.34993005 0.6175617 
1.34642488 0.62093652
1.34289935 0.62430259
1.33935314 0.62765984
1.33578593 0.63100822
1.33219737 0.63434768
1.32858713 0.63767818
1.32495486 0.64099964
1.32130019 0.64431203
1.31762277 0.64761528
1.31392222 0.65090934
1.31019814 0.65419414
1.30645015 0.65746964
1.30267784 0.66073577
1.2988808  0.66399246
1.29505859 0.66723966
1.29121078 0.67047731
1.28733693 0.67370534
1.28343658 0.67692368
1.27950924 0.68013227
1.27555444 0.68333104
1.27157168 0.68651993
1.26756046 0.68969886
1.26352024 0.69286776
1.25945048 0.69602656
1.25535064 0.69917519
1.25122014 0.70231356
1.24705841 0.70544161
1.24286483 0.70855926
1.23863879 0.71166642
1.23437966 0.71476302
1.23008678 0.71784897
1.22575948 0.72092418
1.22139707 0.72398858
1.21699883 0.72704207
1.21256403 0.73008457
1.20809192 0.73311598
1.20358171 0.73613621
1.19903261 0.73914517
1.19444378 0.74214275
1.18981438 0.74512886
1.18514353 0.74810339
1.18043032 0.75106625
1.17567381 0.75401733
1.17087305 0.75695651
1.16602703 0.75988369
1.16113473 0.76279876
1.15619508 0.7657016 
1.151207   0.76859209
1.14616935 0.7714701 
1.14108095 0.77433553
1.1359406  0.77718823
1.13074705 0.78002808
1.125499   0.78285495
1.12019512 0.7856687 
1.11483401 0.78846918
1.10941424 0.79125627
1.10393433 0.79402981
1.09839274 0.79678964
1.09278788 0.79953562
1.08711809 0.80226759
1.08138165 0.80498539
1.0755768  0.80768884
1.06970168 0.81037778
1.06375439 0.81305204
1.05773293 0.81571142
1.05163525 0.81835576
1.04545921 0.82098484
1.03920256 0.82359849
1.03286301 0.8261965 
1.02643815 0.82877866
1.01992546 0.83134475
1.01332235 0.83389457
1.00662611 0.83642787
0.9998339  0.83894444
0.99294279 0.84144402
0.98594971 0.84392638
0.97885146 0.84639125
0.97164471 0.84883838
0.96432598 0.85126749
0.95689165 0.85367831
0.94933792 0.85607054
0.94166083 0.85844388
0.93385625 0.86079803
0.92591986 0.86313267
0.91784712 0.86544747
0.90963332 0.86774209
0.9012735  0.87001618
0.89276247 0.87226936
0.88409481 0.87450127
0.87526483 0.8767115 
0.86626655 0.87889966
0.85709374 0.88106533
0.84773982 0.88320807
0.8381979  0.88532741
0.82846075 0.88742291
0.81852078 0.88949406
0.80836999 0.89154036
0.79799998 0.89356129
0.78740194 0.89555629
0.77656655 0.89752479
0.76548405 0.89946621
0.75414413 0.90137992
0.74253594 0.90326528
0.73064805 0.90512162
0.71846838 0.90694824
0.70598424 0.90874441
0.6931822  0.91050937
0.68004812 0.91224233
0.66656703 0.91394245
0.65272317 0.91560886
0.63849986 0.91724067
0.62387949 0.91883692
0.60884346 0.92039662
0.59337211 0.92191873
0.57744463 0.92340216
0.56103907 0.92484577
0.5441322  0.92624837
0.52669946 0.9276087 
0.50871492 0.92892545
0.49015116 0.93019724
0.47097921 0.93142261
0.4511685  0.93260006
0.43068674 0.93372798
0.40949991 0.9348047 
0.38757213 0.93582845
0.36486564 0.93679738
0.34134073 0.93770954
0.3169557 0.9385629
0.29166685 0.93935528
0.26542849 0.94008445
0.23819292 0.94074802
0.20991052 0.94134351
0.18052988 0.94186828
0.1499979  0.94231961
0.11826003 0.9426946 
0.0852606  0.94299025
0.05094315 0.9432034 
0.01525097 0.94333076
-0.02187227  0.94336889
-0.06048177  0.94331421
-0.10063066  0.943163  
-0.14236882  0.94291143
-0.18574156  0.9425555 
-0.230788    0.94209115
-0.27753926  0.94151418
-0.32601636  0.94082033
-0.37622781  0.94000529
-0.42816708  0.93906472
-0.48180976  0.9379943 
-0.53711062  0.93678978
-0.59400063  0.935447  
-0.65238407  0.933962  
-0.71213581  0.93233104
-0.77309914  0.9305507 
-0.83508423  0.92861795
-0.89786753  0.92653024
-0.96119237  0.92428557
-1.024771    0.92188259
